address,CMANAME,CSDNAME,Facility name,URL,Facility Type,Facility Sub-Type,Exposure,Ownership Type,Civic #,Street name,Street Type,Unit/block,City name,Province,Postal Code,Longitude (X),Latitude (Y),Facility Notes/Comments,Address Notes/Comments,lat,lon
"1825 Notre-Dame W, Montreal, QC",,Montréal,Sports Centre in Little Burgundy,http://www.centresportifdelapetitebourgogne.ca/en/,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.488241,-73.5692108
"183 Chemin de la Beauce, Beauharnois, QC",,Beauharnois,Centre de Petanque du Bel Age,http://petanquebelage.com/index.html,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.3106378,-73.8650938
"183 Rue des Erables, Lachine, QC",,Montréal,Martin Lapointe Arena,https://montreal.ca/en/places/arena-martin-lapointe,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.445983,-73.6519266
"184 Rue Saint-Eustache, Saint-Eustache, QC",,Saint-Eustache,Maison du Citoyen de Saint-Eustache,https://www.saint-eustache.ca/citoyens-vie-communautaire/maison-du-citoyen,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5582337,-73.8937819
"1849 Boul Perigny, Chambly, QC",,Chambly,Espace Famille Koala,https://www.espacefamillekoala.com/,Leisure / Community Centres,General,Indoor,Private,,,,,,,,,,,,45.4436103,-73.2751663
"1849 Boul Perigny, Chambly, QC",,Chambly,Espace Famille Koala,https://www.espacefamillekoala.com/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Private,,,,,,,,,,,,45.4436103,-73.2751663
"185, rue Empire, Longueuil, QC",,Longueuil,Centre communautaire Roger-Doucet,https://www.longueuil.quebec/en/centre-communautaire-roger-doucet,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4929898,-73.4894097
"1850 Boulevard de Maisonneuve O, Montreal, QC",,Montréal,Royal Montreal Curling Club,http://royalmontrealcurling.ca/,Ice,Curling,Indoor,Private,,,,,,,,,,,,45.4937962,-73.5811335
"1850 Rue des Loisirs, Saint-Lazare",,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.3965309,-74.1401163
"1850 Rue des Loisirs, Saint-Lazare",,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.3965309,-74.1401163
"1850 Rue des Loisirs, Saint-Lazare",,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.3965309,-74.1401163
"1850 Rue des Loisirs, Saint-Lazare",,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,,45.3965309,-74.1401163
"1850 Rue des Loisirs, Saint-Lazare, QC",,Saint-Lazare,Complexe Sportif Saint-Lazare,http://www.csslsport.ca/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.3965309,-74.1401163
"1855, rue Saint-Pierre, Longueuil, QC",,Longueuil,Centre Sénéchal,https://www.longueuil.quebec/en/centre-senechal,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5079158,-73.4950514
"1857 Maisonneuve Ouest, Suite 100, Montreal, QC",,Montréal,Face a Face Montreal,https://faceafacemontreal.org/fr/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4938185,-73.5816697
"1870 Rue Davidson, Montreal, QC",,Montréal,Piscine Pierre-Lorange,https://montreal.ca/lieux/piscine-pierre-lorange,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5423324,-73.5452381
"1875 Av Morgan, Montreal, QC",,Montréal,Bain Morgan ,https://montreal.ca/lieux/bain-morgan,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5535522,-73.5381883
"1884 Rue Saint Germain, Montreal, QC",,Montréal,Centre Communautair Hochelaga,https://cchochelaga.org/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.541252,-73.5460641
"1885 Avenue Dumouchel, Laval, QC",,Laval,Centre Communautaire Raymond-Fortin,https://renaudcoursol.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5702581,-73.7356364
"190 Avenue Lareau, Saint-Jean-sur-Richelieu, QC",,Saint-Jean-sur-Richelieu,Club Fadoq Iberville,http://www.fadoqiberville.com/,Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,,45.2940156,-73.236934
"190 Rue Marie Chapleau, Blainville, QC",,Blainville,Centre Recreoaquatique,https://blainville.ca/activites/installations-recreatives/centre-recreoaquatique,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.6668312,-73.8848862
"190, 41e Avenue, Pointe-Calumet QC ",,Pointe-Calumet,Centre communautaire Albert-Cousineau,https://www.pointe-calumet.ca/loisirs-culture-et-vie-communautaire/bibliotheque/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4972987,-73.9691839
"1905 Rue de Cadillac, Montreal, QC",,Montréal,Recreation and Cultural Centre of Guybourg,https://opengovca.com/place/ChIJd8vgI0McyUwRnBbiNMnPFVY,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.570551,-73.5269303
"1905 Rue de Cadillac, Montreal, QC",,Montréal,Recreation and Cultural Centre of Guybourg,https://opengovca.com/place/ChIJd8vgI0McyUwRnBbiNMnPFVY,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.570551,-73.5269303
1909 Avenue des Canadiens-de-Montreal,,Montréal,Centre Bell,https://www.centrebell.ca/en,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4961156,-73.5695753
"1912 Chambly Rd, Longueuil, QC",,Longueuil,Alternative Centregens,https://vieautonomemonteregie.cioc.ca/record/VAM0012?Ln=en-CA,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5290764,-73.4813457
"1925 Rue Saint-Antoine, Lachine, QC",,Montréal,Pierre Pete Morin Arena,https://montreal.ca/en/places/arena-pierre-pete-morin,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4393891,-73.6819099
"193 Boulevard Arthur-Sauve, Saint-Eustache, QC",,Saint-Eustache,Maison des Jeunes de Saint-Eustache,https://mdjsteustache.com/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.5617376,-73.8962526
"1945 Avenue Parkfield, Dorval, QC",,Dorval,Surrey Aquatic And Community Centre,https://www.ville.dorval.qc.ca/fr/installations/page/centre-aquatique-et-communautaire-surrey,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4535165,-73.7728633
"195 Boulevard Brisebois, Chateauguay, QC",,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,,45.3464556,-73.7692264
"195 Boulevard Brisebois, Chateauguay, QC",,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.3464556,-73.7692264
"195 Boulevard Brisebois, Chateauguay, QC",,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,Physical Recreation & Sports,Running tracks (track and field),Indoor,Public,,,,,,,,,,,,45.3464556,-73.7692264
"195 Boulevard Brisebois, Chateauguay, QC",,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.3464556,-73.7692264
"195 Boulevard Brisebois, Chateauguay, QC",,Châteauguay,Regie Sports et Loisirs Beau-Chateau,https://beauchateau.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.3464556,-73.7692264
"195 Rue Empire, Longueuil, QC",,Longueuil,Arena Cynthia-Coull ,https://www.longueuil.quebec/en/arena-cynthia-coull-skating-rink,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4925307,-73.4898068
"195 Rue Principale, Les Coteaux, QC",,Les Coteaux,Salle Édifice Municipal,https://www.les-coteaux.qc.ca/fr/service-des-loisirs-et-vie-communautaire/location-de-locaux,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.2568982,-74.2092825
"1950 Rue Claude-Gagne, Laval, QC",,Laval,Place Bell,https://placebell.ca/fr,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.5558671,-73.7214316
"1950 Rue Claude-Gagne, Laval, QC",,Laval,Place Bell,https://placebell.ca/fr,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5558671,-73.7214316
"1955 Chemin Ste Angélique, Saint-Lazare",,Saint-Lazare,Chabad of St-Lazare,http://www.chabadstlazare.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4004621,-74.1414198
"1974 City Lane, Beaconsfield, QC",,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4259826,-73.8666583
"1974 City Lane, Beaconsfield, QC",,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4259826,-73.8666583
"1974 City Lane, Beaconsfield, QC",,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.4259826,-73.8666583
"1974 City Lane, Beaconsfield, QC",,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,,45.4259826,-73.8666583
"1974 City Lane, Beaconsfield, QC",,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.4259826,-73.8666583
"1974 City Lane, Beaconsfield, QC",,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.4259826,-73.8666583
"2 Place du Marche, Saint-Jean-sur-Richelieu, QC",,Saint-Jean-sur-Richelieu,Maison des Jeunes le Dome Inc,https://www.yellowpages.ca/bus/Quebec/Saint-Jean-Sur-Richelieu/Maison-Des-Jeunes-Le-Dome-Inc/3005293.html,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.3051843,-73.2521929
"2 chemin Cambria, Gore, QC",,Gore,Salle communautaire Trinity de Gore,https://www.cantondegore.qc.ca/fr/services-municipaux/service-des-loisirs,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7517758,-74.2583489
"2, chemin Saint-Emmanuel, Coteau-du-Lac, QC",,Coteau-du-Lac,École de Coteau-du-Lac (Pavillon de l'Éclusière),https://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-de-leclusiere,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.3054994,-74.1486466
"2, chemin Saint-Emmanuel, Coteau-du-Lac, QC",,Coteau-du-Lac,École de Coteau-du-Lac (Cafétéria du Pavillon de l'Éclusière),https://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-de-leclusiere,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.3054994,-74.1486466
"20 Rue Pierre-Boucher, Boucherville, QC",,Boucherville,Centre D'Action Benevole de Boucherville,http://www.cabboucherville.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6098964,-73.4551019
"200 Rue Henri-Dunant, Deux-Montagnes, QC",,Deux-Montagnes,4 Korners Family Resource Centre,http://www.4kornerscenter.org/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5472552,-73.8915798
"200 Rue Jean Coutu, Varennes, QC",,Varennes,Regional Multisports Centre,https://www.ccssj.org/centre-multisports-regional/,Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,,45.6313996,-73.3814148
"200 Rue Labelle, Saint-Jerome, QC",,Saint-Jérôme,Centre de la Famille du Grand Sain-Jerome,https://www.arrondissement.com/bottin/centredelafamilledugrandsaintjerome,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7736311,-74.0030142
"200 Rue de Gentilly E, Longueuil, QC",,Longueuil,Arena Emile-Butch-Bouchard,https://www.longueuil.quebec/fr/arena-emile-butch-bouchard,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.5371564,-73.4926255
"2000 Avenue Bougogne, Chambly, QC",,Chambly,Salle Randell Hall,https://st-stephens-church-chambly.org/salle-randel-hall/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4478669,-73.27381
"2000 rue Régent, Longueuil, QC",,Longueuil,Centre Communautaire Scout de Saint-Hubert,https://www.longueuil.quebec/en/node/53074,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4910185,-73.4683447
"201 Boul Armand-Frappier, Sainte-Julie, QC",,Sainte-Julie,Centre de la Culture et du Sport de Sainte-Julie,https://arena.ccssj.org/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.5816061,-73.3300574
"201 Boul Armand-Frappier, Sainte-Julie, QC",,Sainte-Julie,Centre de la Culture et du Sport de Sainte-Julie,https://arena.ccssj.org/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5816061,-73.3300574
"201 Boul Armand-Frappier, Sainte-Julie, QC",,Sainte-Julie,Centre de la Culture et du Sport de Sainte-Julie,https://arena.ccssj.org/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5816061,-73.3300574
"201 Boul Clairevue Est, Saint-Bruno-de-Montarville, QC",,Saint-Bruno-de-Montarville,Arena Michael-Bilodeau,https://stbruno.ca/loisirs-et-culture/parcs-et-installations-sportives/arena-michael-bilodeau/,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.5328709,-73.3416795
"201 Rue Berlioz, Verdun, QC",,Montréal,La Station,http://actionpreventionverdun.org/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4601535,-73.5445178
"2016 Boulevard René-Gaultier, Varennes",,Varennes,Centre communautaire,https://ville.varennes.qc.ca/activites/parcsetsites/parcs-communautaire,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6768292,-73.433946
"202 Chemin de la Grande-Cote, Rosemere, QC",,Rosemère,Zumba Laurentides - Rosemere,http://www.zumbalaurentides.com/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.6279844,-73.79793
"202 Chemin de la Grande-Côte, Rosemère",,Rosemère,Centre communautaire Rosemère,https://www.ville.rosemere.qc.ca/centre-communautaire/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6279844,-73.79793
"202 Woodside Rd, Beaconsfield, QC",,Beaconsfield,West Island LGBTQ2+ Centre,http://www.lgbtq2centre.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4361988,-73.8603824
"20477 chemin Lakeshore, Baie-D'Urfé, Qc",,Baie-D'Urfé,Centre communautaire Fritz,https://www.baie-durfe.qc.ca/fr/vie-communautaire/centres-communautaires,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4083333,-73.9197222
"2060, rue Holmes, Longueuil, QC",,Longueuil,Centre culturel Pierre-et-Bernard-Lucas,https://www.longueuil.quebec/en/centre-culturel-pierre-et-bernard-lucas,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4930114,-73.4740193
"20609 chemin Lakeshore, Baie-D'Urfé, Qc",,Baie-D'Urfé,La Grange rouge,https://www.baie-durfe.qc.ca/fr/vie-communautaire/centres-communautaires,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4059189,-73.9217072
"2068 Route Transcanadienne, Dorval, QC",,Dorval,Quartier Hockey,https://www.quartierhockey.ca/en/index.html,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4828929,-73.7857851
"2075 Rue Plessis, Montreal, QC",,Montréal,Montreal LGBTQ+ Community Centre,https://www.ccglm.org/index.php?langue=en,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.524325,-73.5617664
"2080 Rue Borduas, Sainte-Julie, QC",,Sainte-Julie,Centre de la Culture et du Sport de Sainte-Julie,https://www.ccssj.org/piscine-accueil/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.58166,-73.3488995
"2080 Rue Borduas, Sainte-Julie, QC",,Sainte-Julie,Centre de la Culture et du Sport de Sainte-Julie,https://www.ccssj.org/piscine-accueil/,Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.58166,-73.3488995
"2093 Rue de la Visitation, Montreal, QC",,Montréal,Piscine de l'Association Sportive et Communautaire du Centre-Sud,"http://ville.montreal.qc.ca/portal/page?_pageid=7317,78925591&_dad=portal&_schema=PORTAL",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5231425,-73.5625952
"2093 Rue de la Visitation, Montreal, QC",,Montréal,Piscine de l'Association Sportive et Communautaire du Centre-Sud,"http://ville.montreal.qc.ca/portal/page?_pageid=7317,78925591&_dad=portal&_schema=PORTAL",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.5231425,-73.5625952
"2093 Rue de la Visitation, Montreal, QC",,Montréal,Association sportive et communautaire du Centre-Sud,"http://ville.montreal.qc.ca/portal/page?_pageid=7317,78925591&_dad=portal&_schema=PORTAL",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5231425,-73.5625952
"2093 Rue de la Visitation, Montreal, QC",,Montréal,Association sportive et communautaire du Centre-Sud,"http://ville.montreal.qc.ca/portal/page?_pageid=7317,78925591&_dad=portal&_schema=PORTAL",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5231425,-73.5625952
"2093 Rue de la Visitation, Montreal, QC",,Montréal,Association sportive et communautaire du Centre-Sud,"http://ville.montreal.qc.ca/portal/page?_pageid=7317,78925591&_dad=portal&_schema=PORTAL",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.5231425,-73.5625952
"21 Rue Alain, Repentigny, QC",,Repentigny,Centre Inter-Femmes,https://www.interfemmes.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7552592,-73.4300933
"21 Rue Louise-Josephte, Vaudreuil-Dorion, QC",,Vaudreuil-Dorion,Centre Communautaire Jean-Marc Duchame,https://www.google.ca/search?q=Centre+Communautaire+Jean-Marc+Duchame&oq=Centre+Communautaire+Jean-Marc+Duchame&aqs=chrome..69i57j0l2.486j0j4&sourceid=chrome&ie=UTF-8,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4013896,-74.0270779
"21 Rue Prieur, Les Coteaux, QC",,Les Coteaux,Centre communautaire de Coteau-Station,https://www.les-coteaux.qc.ca/fr/service-des-loisirs-et-vie-communautaire/location-de-locaux,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.2766106,-74.230668
"21 Rue Saint-Joseph, Beauharnois, QC",,Beauharnois,Maison des Jeunes de Beauharnois,https://mdjbeauharnois.ca/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.3120147,-73.8747464
"210-C 6ieme Ave, L'Ile-Perrot, QC",,L'Île-Perrot,Maison des Jeunes de L'Ile-Perrot,http://mdjileperrot.com/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.394181,-73.9579029
"2100 Trans Canada Route, Dorval",,Dorval,Sky Zone Dorval,https://www.skyzone.com/ca-dorval,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,,45.4809227,-73.7852481
"21111 Lakeshore Rd. (campus Macdonald), Ste-Anne-de-Bellevue (Que)",,Sainte-Anne-de-Bellevue,Aréna Macdonald,http://macdonaldcampusathletics.ca/facilities/macdonald-arena,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4051396,-73.9374646
"21111 Lakeshore Rd. (campus Macdonald), Ste-Anne-de-Bellevue (Que)",,Sainte-Anne-de-Bellevue,Complexe sportif Stewart - Université McGill,https://www.ville.sainte-anne-de-bellevue.qc.ca/fr/73/catalogue-des-activites?cat=1,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.4051396,-73.9374646
"21111 Lakeshore Rd. (campus Macdonald), Ste-Anne-de-Bellevue (Que)",,Sainte-Anne-de-Bellevue,Complexe sportif Stewart - Université McGill,https://www.ville.sainte-anne-de-bellevue.qc.ca/fr/73/catalogue-des-activites?cat=1,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4051396,-73.9374646
"2121 Rue Saint-Jean-Baptiste, Beloeil",,Beloeil,Centre aquatique Beloeil,https://piscinesbeloeil.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5750801,-73.2079943
"2121 Rue Saint-Jean-Baptiste, Beloeil",,Beloeil,Centre aquatique Beloeil,https://piscinesbeloeil.com/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5750801,-73.2079943
"2121 Rue Saint-Jean-Baptiste, Beloeil",,Beloeil,Centre aquatique Beloeil,https://piscinesbeloeil.com/,Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.5750801,-73.2079943
"2121 Rue Saint-Jean-Baptiste, Beloeil",,Beloeil,Centre aquatique Beloeil,https://piscinesbeloeil.com/,Aquatics,Spray parks / splash pads,Indoor,Public,,,,,,,,,,,,45.5750801,-73.2079943
"2121, rue Saint-Jean-Baptiste, Beloeil, Qc",,Otterburn Park,Centre aquatique Beloeil,https://www.opark.ca/loisirs/piscine-municipale/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5750801,-73.2079943
"2121, rue Saint-Jean-Baptiste, Beloeil, Qc",,Saint-Mathieu-de-Beloeil,Centre aquatique Beloeil,https://stmathieudebeloeil.ca/loisirs-et-communaute/centre-aquatique-beloeil/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5750801,-73.2079943
"2133 Boulevard Armand-Frappier, Sainte-Julie, QC",,Sainte-Julie,Zukari,https://www.zukari.ca/accueil,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.578887,-73.3474387
"2159 Chambly Rd, Longueuil, QC",,Longueuil,Le 2159,https://www.le2159.com/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.5275707,-73.4765469
"2169 Boulevard Marcel-Laurin Suite 160, Saint-Laurent, QC",,Montréal,Centre D'amusement Kazoom Café,http://kazoomcafe.com/,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,,45.5195968,-73.701331
"2171 Boulevard Maurice, Saint-Jérôme, QC",,Saint-Jérôme,Stade de soccer Desjardins,http://academielafontaine.qc.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.8035098,-74.0067804
"2171 Boulevard Maurice, Saint-Jérôme, QC",,Saint-Jérôme,Stade de soccer Desjardins,http://academielafontaine.qc.ca/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.8035098,-74.0067804
