Facility_ID,Facility_Name,Facility_Type,Facility_Subtype,Indoor_Outdoor,Ownership_Type,Ownership_flag,address
6906,Centre communautaire Le Trivent ,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"3, RUE DU COUVENT, SAINTE-BRIGITTE-DE-LAVAL, QC"
6908,Bâtiment de services du parc des Saphirs,Leisure / Community Centres,General,Indoor,Public,,"175 RUE KILDARE, SAINTE-BRIGITTE-DE-LAVAL, BOISCHATEL,QC"
6909,Maison des jeunes La Barak,Leisure / Community Centres,Youth,Indoor,Public,,"7, RUE DE LA PATINOIRE, SAINTE-BRIGITTE-DE-LAVAL, QC"
6911,Centre municipal,Leisure / Community Centres,General,Indoor,Public,,"1147, RUE DU PONT, SAINT-LAMBERT-DE-LAUZON, QC"
6912,Centre communautaire de Shannon,Leisure / Community Centres,General,Indoor,Public,,"75, CHEMIN DE GOSFORD, SHANNON, QC"
6913,Centre des sports PSP Valcartier,Ice,Single surface,Both,Public,,"CFB VALCARTIER,, SHANNON, QC"
6917,Centre récréatif de Saint-Henri,Ice,Single surface,Indoor,Public,,"120, RUE BELLEAU, SAINT-HENRI, QC"
6919,École Courval,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"758, ROUTE 138 EST, NEUVILLE QC"
6921,Maison de jeunes de Neuville,Leisure / Community Centres,Youth,Indoor,Public,1,"786 RUE DES ERABLES, NEUVILLE, QC"
6922,Hotel de ville de Neuville,Leisure / Community Centres,General,Indoor,Public,,"230, RUE DU PERE-RHEAUME, NEUVILLE, QC"
6923,Salle des Fêtes,Leisure / Community Centres,General,Indoor,Public,,"745, RUE VAUQUELIN, NEUVILLE, QC"
6924,Centre Olivier Le Tardif,Leisure / Community Centres,General,Indoor,Public,,"277, RUE DU COUVENT, CHATEAU-RICHER, QC"
6930,Centre de s Loisirs Gérard-Miotto,Ice,Single surface,Both,Public,,"1, RUE DES LOISIRS, L ANGE-GARDIEN, QC"
6931,Gymnase de l'École du Petit-Prince,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"20, RUE DU COUVENT EST, PORTE 9, L ANGE-GARDIEN, QC"
6933,Centre Physik,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,"1754, BOUL. VALCARTIER, SAINT-GABRIEL-DE-VALCARTIER, QC"
6934,Club Ados Saint-Gabriel-de-Valcartier,Leisure / Community Centres,Youth,Indoor,Public,,"1743, BOUL. VALCARTIER, SAINT-GABRIEL-DE-VALCARTIER, QC"
6935,École la Marelle,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"116 CHEMIN DU DOMAINE, BEAUMONT, QC"
6937,Moulin de Vincennes,Leisure / Community Centres,General,Indoor,Public,,"422 ROUTE DU FLEUVE, BEAUMONT, QC"
6938,Centre communautaire Beaumont,Leisure / Community Centres,General,Indoor,Public,,"48 CHEMIN DU DOMAINE, BEAUMONT, QC"
6939,Salle paroissiale,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,"58, CHEMIN DU DOMAINE, BEAUMONT, QC"
6940,Maison des jeunes de Wendake,Leisure / Community Centres,Youth,Indoor,Public,,"40 RUE DE L'OURS, QUEBEC, QC"
6941,Complexe Sportif Desjardins Wendake,Ice,Single surface,Indoor,Both,,"100, RUE GRAND CHEF THONNAKONA, WENDAKE, QC"
6942,École de lÎle d'Orléans de Saint-Pierre,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"1300 CHEMIN ROYAL, SAINT-PIERRE, QC"
6943,Salle des Aînés,Leisure / Community Centres,Seniors,Indoor,Public,1,"517 ROUTE DES PRETRES, SAINT-PIERRE, QC"
6944,LogiSport,Leisure / Community Centres,General,Indoor,Public,,"517 ROUTE DES PRETRES, SAINT-PIERRE, QC"
6945,Maison Des Jeunes De L'Ile D'Orleans,Leisure / Community Centres,Youth,Indoor,Public,,"517 ROUTE DES PRETRES, SAINT-PIERRE, QC"
6946,Centre Communautaires de Saint-Antoine-de-Tilly,Leisure / Community Centres,General,Indoor,Public,1,"945 RUE DE L'EGLISE, SAINT-ANTOINE-DE-TILLY, QC"
6952,École Saint-Laurent,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"6981, CHEMIN ROYAL, SAINT-LAURENT-DE-L' ILE D'ORLEANS, QC"
6955,Centre communautaire Raoul Dandurand,Leisure / Community Centres,General,Indoor,Public,1,"104, CHEMIN DU BOUT-DE-L'ILE. SAINTE-PETRONILLE, QC"
6956,Gymnase de Sainte-Famille,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"2476 CHEMIN ROYAL, SAINTE-FAMILLE, QC"
6957,Manoir du Lac Delage,Aquatics,25m pool with or without other pools,Indoor,Public,1,"40 AVENUE DU LAC, LAC-DELAGE, QC"
6959,Centre le Sillon,Leisure / Community Centres,General,Indoor,Public,1,"554, RUE LEMELIN; SAINT-FRANCOIS, QC"
6960,Club nautique,Leisure / Community Centres,General,Indoor,Public,1,"360, CHEMIN THOMAS-MAHER, VILLE DE LAC SAINT-JOSEPH, QC"
6961,Cégep de Chicoutimi,Aquatics,25m pool with or without other pools,Indoor,Public,,"534, RUE JACQUES-CARTIER EST, CHICOUTIMI, QC"
6962,Pavillon Roland-Saucier,Aquatics,25m pool with or without other pools,Indoor,Public,,"150, RUE PINEL, CHICOUTIMI, QC"
6963,Cégep de Jonquière,Aquatics,25m pool with or without other pools,Indoor,Public,,"2505, RUE SAINT-HUBERT, JONQUIERE, QC"
6964,Foyer des loisirs et de la culture,Aquatics,25m pool with or without other pools,Indoor,Public,1,"1910, RUE DU CENTRE, JONQUIERE, QC"
6966,École Secondaire des Grandes-Marées,Aquatics,25m pool with or without other pools,Indoor,Public,,"1802, RUE JOHN-KANE, LA BAIE, QC"
6967,Pavillon Sportif de l'UQAC,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,"555, BOULEVARD DE L'UNIVERSITE, CHICOUTIMI, QC"
6974,Polyvalente de Kénogami,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,"1954, RUE DES ETUDIANTS, JONQUIERE, QC"
6976,Centre Multisport Nazaire-Girard,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,1,"6197 RUE NOTRE DAME, LATERRIERE, QC"
6977,Centre Multisport de La Baie,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,1,"990, RUE AIME-GRAVEL, LA BAIE, QC"
6978,Centre Georges-Vézina,Ice,Single surface,Indoor,Public,,"643, RUE BEGIN, CHICOUTIMI, QC"
6980,Centre Paul-Étienne-Simard,Ice,Single surface,Indoor,Public,1,"4667 CHEMIN DE L'EGLISE, LATERRIERE, QC"
6981,Palais des Sports de Saguenay,Ice,Single surface,Indoor,Public,1,"2315, RUE PELLETIER, JONQUIERE, QC"
6983,Pavillon Sportif de Kénogami,Ice,Single surface,Indoor,Public,,"1935, RUE BOURASSA, JONQUIERE, QC"
6984,Centre des Sports Jean-Claude-Tremblay,Ice,Single surface,Indoor,Public,,"1000, RUE AIME-GRAVEL, LA BAIE, QC"
6985,Aréna du Pavillon de l'Agriculture,Ice,Single surface,Indoor,Public,,"350, BOULEVARD DE L UNIVERSITE, CHICOUTIMI, QC"
6986,Centre des Retraités de l'arrondissement de Chicoutimi,Leisure / Community Centres,Seniors,Indoor,Public,,"208, RUE TALON, CHICOUTIMI, QC"
6987,Centre Communautaire Horizon 3e Âge,Leisure / Community Centres,Seniors,Indoor,Public,,"2148, RUE ROUSSEL, CHICOUTIMI, QC"
6988,Centre communautaire Saint Anne,Leisure / Community Centres,Seniors,Indoor,Public,,"2600, RUE ROUSSEL, CHICOUTIMI, QC"
6989,Centre commémoratif Price,Leisure / Community Centres,Seniors,Indoor,Public,,"3865, RUE DU ROI-GEORGES, JONQUIERE, QC"
6990,Centre Multiservice de Shipshaw,Leisure / Community Centres,Seniors,Indoor,Public,,"4140, RUE DES ORMES, JONQUIERE, QC"
6991,AQUAFUN,Leisure / Community Centres,General,Indoor,Public,,"1080 BOUL. TALBOT, SAGUENAY, QC"
6994,Aréna Marina-Larouche,Ice,Single surface,Indoor,Public,,"630, RUE DE L'ARENA, SAGUENAY, QC"
6995,Savana centre d'amusement,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,"2150 RUE FABIEN, CHICOUTIMI, QC"
6996,Club de Curling de Chicoutimi Inc,Leisure / Community Centres,General,Indoor,Public,,"760 RUE JOLLIET, CHICOUTIMI, QC"
6997,Centre récréatif et multifonctionnel,Leisure / Community Centres,General,Indoor,Public,,"100, RUE PAUL-AIME HUDON, SAINT-HONORE, QC"
6999,Maison des Jeunes de Saint-Honoré,Leisure / Community Centres,Youth,Indoor,Public,,"180, RUE PAUL-AIME HUDON, SAINT-HONORE, QC"
7000,Club de Curling Beauce-Sartigan,Ice,Curling,Indoor,Public,,"453 RUE ENNIS, SAINT-HONORE-DE-SHENLEY, QC"
7001,Centre Sportif Réjean Tremblay,Ice,Single surface,Both,Public,,"251 AVENUE COUDE, SAINT-DAVID-DE-FALARDEAU, QC"
7003,Centre de conditionnement physique,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,"165 BOULEVARD SAINT-DAVID, SAINT-DAVID-DE-FALARDEAU, QC"
7004,Maison des Jeunes Alaxion,Leisure / Community Centres,Youth,Indoor,Public,,"60, BOUL. ST-DAVID, ST-DAVID DE FALARDEAU, QC"
7005,Centre Multifonctionnel Michel Simard,Leisure / Community Centres,General,Indoor,Public,,"257 RUE SAGUENAY, SAINT-FULGENCE, QC"
7010,Maison des Jeunes de Saint-Fulgence,Leisure / Community Centres,Youth,Indoor,Public,,"8 RUE DE LA FABRIQUE, SAINT-FULGENCE, QC"
7011,Maison des Jeunes de Larouche,Leisure / Community Centres,Youth,Indoor,Public,,"709, RUE GAUTHIER, LAROUCHE, QC"
7012,Mont-Gym,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,"610, RUE LEVESQUE, LAROUCHE, QC"
7014,Salle Communautaire de Bégin,Leisure / Community Centres,General,Indoor,Public,,"120, RUE TREMBLAY, BEGIN, QC"
7015,Club Perce-Neige,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,"100, RUE LEMIEUX, BEGIN, QC"
7016,Salle Martin-Drouin,Leisure / Community Centres,General,Indoor,Public,,"364-B, RUE PRINCIPALE, SAINT-CHARLES-DE-BOURGET, QC"
7017,Maison des Jeunes Le Grafitti,Leisure / Community Centres,Youth,Indoor,Public,,"357, 2E RANG SAINT-CHARLES-DE-BOURGET, QC"
7018,Club de l'Amitié,Leisure / Community Centres,General,Indoor,Public,,"213, RUE DU QUAI, SAINTE-ROSE-DU-NORD, QC"
7019,Aréna Philippe-Bergeron,Ice,Single surface,Indoor,Public,,"50, RUE DU DOCTEUR-ALLARD, SHERBROOKE, QC"
7021,Centre Julien-Ducharme,Ice,Single surface,Indoor,Public,1,"1671, CHEMIN DUPLESSIS, SHERBROOKE, QC"
7022,Aréna Ivan-Dugré,Ice,Single surface,Indoor,Public,,"1250, RUE GALT OUEST, SHERBROOKE, QC"
7023,Centre récréatif de Rock Forest,Ice,Single surface,Indoor,Public,1,"5265, RUE DE GASPE, SHERBROOKE, QC"
7027,Aréna Eugène-Lalonde,Ice,Single surface,Indoor,Public,,"350, RUE TERRILL, SHERBROOKE, QC"
7028,Aréna Jane et Eric Molson de l'Université Bishop's,Ice,Single surface,Indoor,Public,,"2600, RUE COLLEGE, SHERBROOKE, QC"
7029,Piscine Montcalm,Aquatics,25m pool with or without other pools,Indoor,Public,,"2070 BOULEVARD DE PORTLAND, SHERBROOKE, QC"
7030,Complexe sportif Thibault GM,Ice,2+ surfaces,Indoor,Public,1,"2959 BOULEVARD DE L'UNIVERSITE, SHERBROOKE, QC"
7032,Aréna Mont-Sainte-Anne,Ice,Single surface,Indoor,Public,,"2100 CHEMIN DE SAINTE-CATHERINE, SHERBROOKE, QC"
7033,Aréna BCS,Ice,Single surface,Indoor,Public,1,"80 MOULTON HILL RD, SHERBROOKE, QC"
7034,Centre communautaire de Brompton,Leisure / Community Centres,General,Indoor,Public,,"127, RUE DU FRERE-THEODE, SHERBROOKE, QC"
7035,Centre communautaire Optimiste,Leisure / Community Centres,General,Indoor,Public,1,"6670, RUE EMERY-FONTAINE, SHERBROOKE, QC"
7036,Centre communautaire Richard-Gingras,Leisure / Community Centres,General,Indoor,Public,,"4503, CHEMIN ST-ROCH NORD, SHERBROOKE, QC"
7037,Palais des sports Léopold-Drolet,Ice,Single surface,Indoor,Both,,"360 RUE DU CEGEP, SHERBROOKE, QC"
7040,Carrefour accès loisirs,Leisure / Community Centres,General,Indoor,Public,1,"172, RUE ELAINE-C.-POIRIER, SHERBROOKE, QC"
7043,Centre Multi Loisirs Sherbrooke,Leisure / Community Centres,General,Indoor,Public,1,"1010, RUE FAIRMOUNT, SHERBROOKE, QC"
7046,Pavillon Montcalm,Leisure / Community Centres,General,Indoor,Public,,"2050, BOUL. DE PORTLAND, SHERBROOKE, QC"
7047,Sherbrooke Salle Communautaire,Leisure / Community Centres,General,Indoor,Public,1,"10 RUE SAMUEL-GRATHAM, SHERBROOKE, QC"
7048,Centre récréatif communautaire de Deauville,Leisure / Community Centres,General,Indoor,Public,1,"200 RUE JULES-RICHARD, SHERBROOKE, QC"
7049,Le Rigolo centre d'amusement et de développement,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,"4204 RUE BERTRAND-FABI LOCAL 2, SHERBROOKE, QC"
7050,Club De Natation De Sherbrooke,Aquatics,25m pool with or without other pools,Indoor,Public,,"2500 BOULEVARD DE L'UNIVERSITE, SHERBROOKE, QC"
7051,John H. Price Sports and Recreation Centre,Leisure / Community Centres,General,Indoor,Public,,"2600, RUE COLLEGE, SHERBROOKE, QC"
7057,Soccer Club Mistral De Sherbrooke,Physical Recreation & Sports,Sport fields,Indoor,Public,1,"350 RUE TERRILL #258, SHERBROOKE, QC"
7058,O-volt Sherbrooke,Physical Recreation & Sports,Playgrounds ,Indoor,Public,1,"600 RUE JEAN-PAUL-PERRAULT, SHERBROOKE, QC"
7059,Club De Curling De Sherbrooke,Leisure / Community Centres,General,Indoor,Public,1,"83 RUE ABENAQUIS, SHERBROOKE, QC"
7060,Aréna de Magog,Ice,Single surface,Indoor,Public,,"100, RUE SAINT-ALPHONSE NORD, MAGOG, QC"
7061,Centre communautaire de Magog,Leisure / Community Centres,General,Indoor,Public,,"95, RUE MERRY NORD, BUREAU 113, MAGOG, QC"
7062,Espace culturel,Leisure / Community Centres,General,Indoor,Public,,"90, RUE SAINT-DAVID, MAGOG, QC"
7063,Centre Sportif La Ruche,Leisure / Community Centres,General,Indoor,Public,1,"1255 BOULEVARD DES ETUDIANTS, MAGOG, QC"
7067,Le monde de Tikito,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,"185 RUE DE HATLEY, MAGOG, QC"
7068,Pavillon Communautaire,Leisure / Community Centres,General,Indoor,Public,,"2304 CHEMIN DU PARC, ORFORD, QC"
7069,Centre Sportif Le Stardien,Ice,Single surface,Indoor,Public,1,"1000 RUE ALFRED-LESSARD, SAINT-DENIS-DE-BROMPTON, QC"
7070,Centre Communautaire de St-Denis-De-Brompton,Leisure / Community Centres,General,Indoor,Public,,"1485 RTE 222, SAINT-DENIS-DE-BROMPTON, QC"
7071,Centre communautaire de Stoke,Leisure / Community Centres,General,Indoor,Public,,"387, RUE PRINCIPALE, STOKE, QC"
7072,Centre communautaire de Waterville,Leisure / Community Centres,General,Indoor,Public,1,"660 RUE COUVENT, WATERVILLE, QC"
7073,Maison des Jeunes de Waterville,Leisure / Community Centres,Youth,Indoor,Public,,"200 RUE DEPOT, WATERVILLE, QC"
7074,Centre communautaire de Hatley,Leisure / Community Centres,General,Indoor,Public,1,"100, RUE MAIN, HATLEY, QC"
7075,Centre communautaire de North Hatley,Leisure / Community Centres,General,Indoor,Public,,"3127, CH. CAPELTON, NORTH HATLEY, QC"
7076,Aréna Claude-Mongrain,Ice,Single surface,Indoor,Public,,"975, RUE CLAUDE-MONGRAIN, TROIS-RIVIERES, QC"
7077,Aréna Jean-Guy-Talbot,Ice,Single surface,Indoor,Public,,"245, RUE DE GRANDMONT, TROIS-RIVIERES, QC"
7078,Aréna Jérôme-Cotnoir,Ice,Single surface,Indoor,Public,,"5225, RUE DE COURCELETTE, TROIS-RIVIERES, QC"
7079,Colisée de Trois-Rivières,Ice,Single surface,Indoor,Public,,"1740, AVENUE GILLES-VILLENEUVE, TROIS-RIVIERES, QC"
7080,Complexe sportif Alphonse-Desjardins,Ice,Single surface,Indoor,Public,,"260, RUE DESSUREAULT, TROIS-RIVIERES, QC"
7086,Piscine du Cégep de Trois-Rivières,Aquatics,25m pool with or without other pools,Indoor,Public,,"3175 BOUL. LAVIOLETTE, TROIS-RIVIERES, QC"
7087,De l'Envolée,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"420, RUE DU MENUISIER, TROIS-RIVIERES, QC"
7088,Monseigneur-Comtois,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"655, RUE PINTAL, TROIS-RIVIERES, QC"
7089,Sainte-Bernadette,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"730, RUE GUILBERT, TROIS-RIVIERES, QC"
7091,Sainte-Madeleine,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"445, BOULEVARD SAINTE-MADELEINE, TROIS-RIVIERES, QC"
7092,Saint-Eugène,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"15, RUE THUNEY, TROIS-RIVIERES, QC"
7093,Beau-Soleil,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"101, RUE ELISABETH-GUAY, TROIS-RIVIERES, QC"
7095,Cardinal-Roy,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"4100, BOULEVARD DES FORGES, TROIS-RIVIERES, QC"
7097,Curé-Chamberland,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"3005, RUE ARTHUR-GUIMONT, TROIS-RIVIERES, QC"
7098,Jacques-Buteux,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"555, RUE MAURICE-L.-DUPLESSIS, TROIS-RIVIERES, QC"
7100,Le P'tit Bonheur,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"7625, RUE LAMY, TROIS-RIVIERES, QC"
7102,PEI - Pavillon de La Terrière,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"1305, RUE DE LA TERRIERE, TROIS-RIVIERES, QC"
7103,Sainte-Thérèse,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"1405, 11E RUE, TROIS-RIVIERES, QC"
7104,Saint-Paul,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"946, RUE SAINT-PAUL, TROIS-RIVIERES, QC"
7105,Saint-Philippe,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"481, RUE BUREAU, TROIS-RIVIERES, QC"
7106,Saint-Pie-X,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"720, BOULEVARD DES RECOLLETS, TROIS-RIVIERES, QC"
7108,Bois-Joli,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"3685, RUE DE LA ROCHELLE, TROIS-RIVIERES, QC"
7110,Les Terrasses,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"4675, COTE ROSEMONT, TROIS-RIVIERES, QC"
7112,Notre-Dame-du-Rosaire,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"7660, RUE NOTRE-DAME OUEST, TROIS-RIVIERES, QC"
7114,Richelieu,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"5405, RUE DE COURCELETTE, TROIS-RIVIERES, QC"
7115,Saint-Dominique,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"484, COTE RICHELIEU, TROIS-RIVIERES, QC"
7116,Centre communautaire Des Ormeaux,Leisure / Community Centres,General,Indoor,Public,,"300, RUE CHAPLEAU, TROIS-RIVIERES, QC"
7117,Centre communautaire de loisirs Jean-Noël Trudel,Leisure / Community Centres,General,Indoor,Public,,"55, RUE MERCIER, TROIS-RIVIERES, QC"
7118,Pavillon communautaire des Seigneurs,Leisure / Community Centres,General,Indoor,Public,,"10 555, CHEMIN SAINTE-MARGUERITE, TROIS-RIVIERES, QC"
7119,Complexe de La Franciade,Leisure / Community Centres,General,Indoor,Public,,"100, RUE DE LA MAIRIE, TROIS-RIVIERES, QC"
7120,Centre Félix-Leclerc,Leisure / Community Centres,General,Indoor,Public,,"1001, RANG SAINT-MALO, TROIS-RIVIERES, QC"
7121,Local Notre-Dame-de-la-Rive,Leisure / Community Centres,General,Indoor,Public,,"3560, RUE NOTRE-DAME EST, TROIS-RIVIERES, QC"
7122,Centre Alexandre-Soucy,Leisure / Community Centres,General,Indoor,Public,,"1800, RUE SAINT-PAUL, TROIS-RIVIERES, QC"
7123,Centre Landry,Leisure / Community Centres,General,Indoor,Public,,"1954, RUE SAINT-FRANCOIS-D'ASSISE, TROIS-RIVIERES, QC"
7124,Centre Loisir Multi-Plus,Leisure / Community Centres,General,Indoor,Public,,"3730, RUE JACQUES-DE LABADIE, TROIS-RIVIERES, QC"
7128,Parc de l'Île Saint-Quentin,Leisure / Community Centres,General,Indoor,Public,,"100, CHEMIN DE L'ILE SAINT-QUENTIN, TROIS-RIVIERES, QC"
7129,Pavillon Gagnon,Leisure / Community Centres,General,Indoor,Public,,"1375, RUE DE LA TERRIERE, TROIS-RIVIERES, QC"
7130,Pavillon Goneau,Leisure / Community Centres,General,Indoor,Public,,"2000, AVENUE DES COOPERANTS, TROIS-RIVIERES, QC"
7131,Pavillon Lemire,Leisure / Community Centres,General,Indoor,Public,,"840, RUE SAINT-PAUL, TROIS-RIVIERES, QC"
7132,Pavillon St-Arnaud,Leisure / Community Centres,General,Indoor,Public,,"2900, RUE MONSEIGNEUR-SAINT-ARNAUD, TROIS-RIVIERES, QC"
7133,Pavillon Saint-Michel,Leisure / Community Centres,General,Indoor,Public,,"10 215, BOULEVARD DES FORGES, TROIS-RIVIERES, QC"
7134,Pavillon Yvan-Leclerc,Leisure / Community Centres,General,Indoor,Public,,"820, RUE HERTEL, TROIS-RIVIERES, QC"
7135,Terrain de l'Exposition,Leisure / Community Centres,General,Indoor,Public,,"1740, AVENUE GILLES-VILLENEUVE, TROIS-RIVIERES, QC"
7136,Pavillon La Tanière,Leisure / Community Centres,General,Indoor,Public,,"6470, RUE QUIRION, TROIS-RIVIERES, QC"
7138,Pavillon Maurice-Pitre,Leisure / Community Centres,General,Indoor,Public,,"6455, RUE NOTRE-DAME OUEST, TROIS-RIVIERES, QC"
7139,Centre Communautaire-Ormeaux,Leisure / Community Centres,General,Indoor,Public,,"300 RUE CHAPLEAU, TROIS-RIVIERES, QC"
7140,Fondation communautaire du Saint-Maurice,Leisure / Community Centres,General,Indoor,Public,,"90 RUE DES CASERNES, TROIS-RIVIERES, QC"
7141,Aréna Roland-Rheault,Ice,Single surface,Indoor,Public,,"1275, AVENUE NICOLAS-PERROT, BECANCOUR, QC"
7143,Centre communautaire Saint-Laurent,Leisure / Community Centres,General,Indoor,Public,,"10995, CHEMIN DU SAINT-LAURENT, BECANCOUR, QC"
7145,Centre culturel Larochelle,Leisure / Community Centres,General,Indoor,Public,,"4000, BOULEVARD DE PORT-ROYAL, BECANCOUR, QC"
7147,"Piscine du Faubourg, Mont-Bénilde",Aquatics,25m pool with or without other pools,Indoor,Public,,"1325, AVENUE DES PENSEES, BECANCOUR, QC"
7148,Gymnase Beauséjour,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"18000, RUE BELIVEAU, BECANCOUR, QC"
7149,Gymnase Terre-des-Jeunes,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"8260, RUE CARTIER, BECANCOUR, QC"
7151,Patinoire couverte,Ice,Single surface,Indoor,Public,,"17905, RUE GARCEAU, BECANCOUR, QC"
7152,Salle de la Caserne,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"12255, BOULEVARD BECANCOUR, BECANCOUR, QC"
7154,Salle Maurice-Richard,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,"1200, AVENUE DES IRIS, BECANCOUR, QC"
7156,Salle Nicolas-Perrot,Leisure / Community Centres,General,Indoor,Public,,"2980, AVENUE NICOLAS-PERROT, BECANCOUR, QC"
